1
1
Degree,Service_Time,Time
8,704,30200
8,704,30400
8,704,30600
8,704,30800
8,704,31000
8,704,31200
8,704,31400
8,704,31600
8,704,31800
8,704,32000
8,704,32200
8,704,32400
8,704,32600
8,704,32800
8,704,33000
8,704,33200
8,704,33400
8,704,33600
8,704,33800
8,704,34000
8,704,34200
8,704,34400
8,704,34600
8,704,34800
8,704,35000
8,704,35200
8,704,35400
8,704,35600
8,704,35800
8,704,36000
8,704,36200
8,704,36400
8,704,36600
8,704,36800
8,704,37000
8,704,37200
8,704,37400
8,704,37600
8,704,37800
8,704,38000
8,704,38200
8,704,38400
8,704,38600
8,704,38800
8,704,39000
8,704,39200
8,704,39400
8,704,39600
8,704,39800
8,704,40000
8,704,40200
8,704,40400
8,704,40600
8,704,40800
8,704,41000
8,704,41200
8,704,41400
8,704,41600
8,704,41800
8,704,42000
8,704,42200
8,704,42400
8,704,42600
8,704,42800
8,704,43000
8,704,43200
8,704,43400
8,704,43600
8,704,43800
8,704,44000
8,704,44200
8,704,44400
8,704,44600
8,704,44800
8,704,45000
8,704,45200
8,704,45400
8,704,45600
8,704,45800
8,704,46000
8,704,46200
8,704,46400
8,704,46600
8,704,46800
8,704,47000
8,704,47200
8,704,47400
8,704,47600
8,704,47800
8,704,48000
8,704,48200
8,704,48400
8,704,48600
8,704,48800
8,704,49000
8,704,49200
8,704,49400
8,704,49600
8,704,49800
8,704,50000
8,704,50200
8,704,50400
8,704,50600
8,704,50800
8,704,51000
8,704,51200
8,704,51400
8,704,51600
8,704,51800
8,704,52000
8,704,52200
8,704,52400
8,704,52600
8,704,52800
8,704,53000
8,704,53200
8,704,53400
8,704,53600
8,704,53800
8,704,54000
8,704,54200
8,704,54400
8,704,54600
8,704,54800
8,704,55000
8,704,55200
8,704,55400
8,704,55600
8,704,55800
8,704,56000
8,704,56200
8,704,56400
8,704,56600
8,704,56800
8,704,57000
8,704,57200
8,704,57400
8,704,57600
8,704,57800
8,704,58000
8,704,58200
8,704,58400
8,704,58600
8,704,58800
8,704,59000
8,704,59200
8,704,59400
8,704,59600
8,704,59800
8,704,60000
8,704,60200
8,704,60400
8,704,60600
8,704,60800
8,704,61000
8,704,61200
8,704,61400
8,704,61600
8,704,61800
8,704,62000
8,704,62200
8,704,62400
8,704,62600
8,704,62800
8,704,63000
8,704,63200
8,704,63400
8,704,63600
8,704,63800
8,704,64000
8,704,64200
8,704,64400
8,704,64600
8,704,64800
8,704,65000
8,704,65200
8,704,65400
8,704,65600
8,704,65800
8,704,66000
8,704,66200
8,704,66400
8,704,66600
8,704,66800
8,704,67000
8,704,67200
8,704,67400
8,704,67600
8,704,67800
8,704,68000
8,704,68200
8,704,68400
8,704,68600
8,704,68800
8,704,69000
8,704,69200
8,704,69400
8,704,69600
8,704,69800
8,704,70000
8,704,70200
8,704,70400
8,704,70600
8,704,70800
8,704,71000
8,704,71200
8,704,71400
8,704,71600
8,704,71800
8,704,72000
8,704,72200
8,704,72400
8,704,72600
8,704,72800
8,704,73000
8,704,73200
8,704,73400
8,704,73600
8,704,73800
8,704,74000
8,704,74200
8,704,74400
8,704,74600
8,704,74800
8,704,75000
8,704,75200
8,704,75400
8,704,75600
8,704,75800
8,704,76000
8,704,76200
8,704,76400
8,704,76600
8,704,76800
8,704,77000
8,704,77200
8,704,77400
8,704,77600
8,704,77800
8,704,78000
8,704,78200
8,704,78400
8,704,78600
8,704,78800
8,704,79000
8,704,79200
8,704,79400
8,704,79600
8,704,79800
8,704,80000
8,704,80200
8,704,80400
8,704,80600
8,704,80800
8,704,81000
8,704,81200
8,704,81400
8,704,81600
8,704,81800
8,704,82000
8,704,82200
8,704,82400
8,704,82600
8,704,82800
8,704,83000
8,704,83200
8,704,83400
8,704,83600
8,704,83800
8,704,84000
8,704,84200
8,704,84400
8,704,84600
8,704,84800
8,704,85000
8,704,85200
8,704,85400
8,704,85600
8,704,85800
8,704,86000
8,704,86200
8,704,86400
8,704,86600
8,704,86800
8,704,87000
8,704,87200
8,704,87400
8,704,87600
8,704,87800
8,704,88000
8,704,88200
8,704,88400
8,704,88600
8,704,88800
8,704,89000
8,704,89200
8,704,89400
8,704,89600
8,704,89800
8,704,90000
8,704,90200
8,704,90400
8,704,90600
8,704,90800
8,704,91000
8,704,91200
8,704,91400
8,704,91600
8,704,91800
8,704,92000
8,704,92200
8,704,92400
8,704,92600
8,704,92800
8,704,93000
8,704,93200
8,704,93400
8,704,93600
8,704,93800
8,704,94000
8,704,94200
8,704,94400
8,704,94600
8,704,94800
8,704,95000
8,704,95200
8,704,95400
8,704,95600
8,704,95800
8,704,96000
8,704,96200
8,704,96400
8,704,96600
8,704,96800
8,704,97000
8,704,97200
8,704,97400
8,704,97600
8,704,97800
8,704,98000
8,704,98200
8,704,98400
8,704,98600
8,704,98800
8,704,99000
8,704,99200
8,704,99400
8,704,99600
8,704,99800
8,704,100000
8,704,100200
8,704,100400
8,704,100600
8,704,100800
8,704,101000
8,704,101200
8,704,101400
8,704,101600
8,704,101800
8,704,102000
8,704,102200
8,704,102400
8,704,102600
8,704,102800
8,704,103000
8,704,103200
8,704,103400
8,704,103600
8,704,103800
8,704,104000
8,704,104200
8,704,104400
8,704,104600
8,704,104800
8,704,105000
8,704,105200
8,704,105400
8,704,105600
8,704,105800
8,704,106000
8,704,106200
8,704,106400
8,704,106600
8,704,106800
8,704,107000
8,704,107200
8,704,107400
8,704,107600
8,704,107800
8,704,108000
8,704,108200
8,704,108400
8,704,108600
8,704,108800
8,704,109000
8,704,109200
8,704,109400
8,704,109600
8,704,109800
8,704,110000
8,704,110200
8,704,110400
8,704,110600
8,704,110800
8,704,111000
8,704,111200
8,704,111400
8,704,111600
8,704,111800
8,704,112000
8,704,112200
8,704,112400
8,704,112600
8,704,112800
8,704,113000
8,704,113200
8,704,113400
8,704,113600
8,704,113800
8,704,114000
8,704,114200
8,704,114400
8,704,114600
8,704,114800
8,704,115000
8,704,115200
8,704,115400
8,704,115600
8,704,115800
8,704,116000
8,704,116200
8,704,116400
8,704,116600
8,704,116800
8,704,117000
8,704,117200
8,704,117400
8,704,117600
8,704,117800
8,704,118000
8,704,118200
8,704,118400
8,704,118600
8,704,118800
8,704,119000
8,704,119200
8,704,119400
8,704,119600
8,704,119800
8,704,120000
8,704,120200
8,704,120400
8,704,120600
8,704,120800
8,704,121000
8,704,121200
8,704,121400
8,704,121600
8,704,121800
8,704,122000
8,704,122200
8,704,122400
8,704,122600
8,704,122800
8,704,123000
8,704,123200
8,704,123400
8,704,123600
8,704,123800
8,704,124000
8,704,124200
8,704,124400
8,704,124600
8,704,124800
8,704,125000
8,704,125200
8,704,125400
8,704,125600
8,704,125800
8,704,126000
8,704,126200
8,704,126400
8,704,126600
8,704,126800
8,704,127000
8,704,127200
8,704,127400
8,704,127600
8,704,127800
8,704,128000
8,704,128200
8,704,128400
8,704,128600
8,704,128800
8,704,129000
8,704,129200
8,704,129400
8,704,129600
8,704,129800
8,704,130000
8,704,130200
8,704,130400
8,704,130600
8,704,130800
8,704,131000
8,704,131200
8,704,131400
8,704,131600
8,704,131800
8,704,132000
8,704,132200
8,704,132400
8,704,132600
8,704,132800
8,704,133000
8,704,133200
8,704,133400
8,704,133600
8,704,133800
8,704,134000
8,704,134200
8,704,134400
8,704,134600
8,704,134800
8,704,135000
8,704,135200
8,704,135400
8,704,135600
8,704,135800
8,704,136000
8,704,136200
8,704,136400
8,704,136600
8,704,136800
8,704,137000
8,704,137200
8,704,137400
8,704,137600
8,704,137800
8,704,138000
8,704,138200
8,704,138400
8,704,138600
8,704,138800
8,704,139000
8,704,139200
8,704,139400
8,704,139600
8,704,139800
8,704,140000
8,704,140200
8,704,140400
8,704,140600
8,704,140800
8,704,141000
8,704,141200
8,704,141400
8,704,141600
8,704,141800
8,704,142000
8,704,142200
8,704,142400
8,704,142600
8,704,142800
8,704,143000
8,704,143200
8,704,143400
8,704,143600
8,704,143800
8,704,144000
8,704,144200
8,704,144400
8,704,144600
8,704,144800
8,704,145000
8,704,145200
8,704,145400
8,704,145600
8,704,145800
8,704,146000
8,704,146200
8,704,146400
8,704,146600
8,704,146800
8,704,147000
8,704,147200
8,704,147400
8,704,147600
8,704,147800
8,704,148000
8,704,148200
8,704,148400
8,704,148600
8,704,148800
8,704,149000
8,704,149200
8,704,149400
8,704,149600
8,704,149800
8,704,150000
8,704,150200
8,704,150400
8,704,150600
8,704,150800
8,704,151000
8,704,151200
8,704,151400
8,704,151600
8,704,151800
8,704,152000
8,704,152200
8,704,152400
8,704,152600
8,704,152800
8,704,153000
8,704,153200
8,704,153400
8,704,153600
8,704,153800
8,704,154000
8,704,154200
8,704,154400
8,704,154600
8,704,154800
8,704,155000
8,704,155200
8,704,155400
8,704,155600
8,704,155800
8,704,156000
8,704,156200
8,704,156400
8,704,156600
8,704,156800
8,704,157000
8,704,157200
8,704,157400
8,704,157600
8,704,157800
8,704,158000
8,704,158200
8,704,158400
8,704,158600
8,704,158800
8,704,159000
8,704,159200
8,704,159400
8,704,159600
8,704,159800
8,704,160000
8,704,160200
8,704,160400
8,704,160600
8,704,160800
8,704,161000
8,704,161200
8,704,161400
8,704,161600
8,704,161800
8,704,162000
8,704,162200
8,704,162400
8,704,162600
8,704,162800
8,704,163000
8,704,163200
8,704,163400
8,704,163600
8,704,163800
8,704,164000
8,704,164200
8,704,164400
8,704,164600
8,704,164800
8,704,165000
8,704,165200
8,704,165400
8,704,165600
8,704,165800
8,704,166000
8,704,166200
8,704,166400
8,704,166600
8,704,166800
8,704,167000
8,704,167200
8,704,167400
8,704,167600
8,704,167800
8,704,168000
8,704,168200
8,704,168400
8,704,168600
8,704,168800
8,704,169000
8,704,169200
8,704,169400
8,704,169600
8,704,169800
8,704,170000
8,704,170200
8,704,170400
8,704,170600
8,704,170800
8,704,171000
8,704,171200
8,704,171400
8,704,171600
8,704,171800
8,704,172000
8,704,172200
8,704,172400
8,704,172600
8,704,172800
8,704,173000
8,704,173200
8,704,173400
8,704,173600
8,704,173800
8,704,174000
8,704,174200
8,704,174400
8,704,174600
8,704,174800
8,704,175000
8,704,175200
8,704,175400
8,704,175600
8,704,175800
8,704,176000
8,704,176200
8,704,176400
8,704,176600
8,704,176800
8,704,177000
8,704,177200
8,704,177400
8,704,177600
8,704,177800
8,704,178000
8,704,178200
8,704,178400
8,704,178600
8,704,178800
8,704,179000
8,704,179200
8,704,179400
8,704,179600
8,704,179800
8,704,180000
8,704,180200
8,704,180400
8,704,180600
8,704,180800
8,704,181000
8,704,181200
8,704,181400
8,704,181600
8,704,181800
8,704,182000
8,704,182200
8,704,182400
8,704,182600
8,704,182800
8,704,183000
8,704,183200
8,704,183400
8,704,183600
8,704,183800
8,704,184000
8,704,184200
8,704,184400
8,704,184600
8,704,184800
8,704,185000
8,704,185200
8,704,185400
8,704,185600
8,704,185800
8,704,186000
8,704,186200
8,704,186400
8,704,186600
8,704,186800
8,704,187000
8,704,187200
8,704,187400
8,704,187600
8,704,187800
8,704,188000
8,704,188200
8,704,188400
8,704,188600
8,704,188800
8,704,189000
8,704,189200
8,704,189400
8,704,189600
8,704,189800
8,704,190000
8,704,190200
8,704,190400
8,704,190600
8,704,190800
8,704,191000
8,704,191200
8,704,191400
8,704,191600
8,704,191800
8,704,192000
8,704,192200
8,704,192400
8,704,192600
8,704,192800
8,704,193000
8,704,193200
8,704,193400
8,704,193600
8,704,193800
8,704,194000
8,704,194200
8,704,194400
8,704,194600
8,704,194800
8,704,195000
8,704,195200
8,704,195400
8,704,195600
8,704,195800
8,704,196000
8,704,196200
8,704,196400
8,704,196600
8,704,196800
8,704,197000
8,704,197200
8,704,197400
8,704,197600
8,704,197800
8,704,198000
8,704,198200
8,704,198400
8,704,198600
8,704,198800
8,704,199000
8,704,199200
8,704,199400
8,704,199600
8,704,199800
8,704,200000
8,704,200200
8,704,200400
8,704,200600
8,704,200800
8,704,201000
8,704,201200
8,704,201400
8,704,201600
8,704,201800
8,704,202000
8,704,202200
8,704,202400
8,704,202600
8,704,202800
8,704,203000
8,704,203200
8,704,203400
8,704,203600
8,704,203800
8,704,204000
8,704,204200
8,704,204400
8,704,204600
8,704,204800
8,704,205000
8,704,205200
8,704,205400
8,704,205600
8,704,205800
8,704,206000
8,704,206200
8,704,206400
8,704,206600
8,704,206800
8,704,207000
8,704,207200
8,704,207400
8,704,207600
8,704,207800
8,704,208000
8,704,208200
8,704,208400
8,704,208600
8,704,208800
8,704,209000
8,704,209200
8,704,209400
8,704,209600
8,704,209800
8,704,210000
8,704,210200
8,704,210400
8,704,210600
8,704,210800
8,704,211000
8,704,211200
8,704,211400
8,704,211600
8,704,211800
8,704,212000
8,704,212200
8,704,212400
8,704,212600
8,704,212800
8,704,213000
8,704,213200
8,704,213400
8,704,213600
8,704,213800
8,704,214000
8,704,214200
8,704,214400
8,704,214600
8,704,214800
8,704,215000
8,704,215200
8,704,215400
8,704,215600
8,704,215800
8,704,216000
8,704,216200
8,704,216400
8,704,216600
8,704,216800
8,704,217000
8,704,217200
8,704,217400
8,704,217600
8,704,217800
8,704,218000
8,704,218200
8,704,218400
8,704,218600
8,704,218800
8,704,219000
8,704,219200
8,704,219400
8,704,219600
8,704,219800
8,704,220000
8,704,220200
8,704,220400
8,704,220600
8,704,220800
8,704,221000
8,704,221200
8,704,221400
8,704,221600
8,704,221800
8,704,222000
8,704,222200
8,704,222400
8,704,222600
8,704,222800
8,704,223000
8,704,223200
8,704,223400
8,704,223600
8,704,223800
8,704,224000
8,704,224200
8,704,224400
8,704,224600
8,704,224800
8,704,225000
8,704,225200
8,704,225400
8,704,225600
8,704,225800
8,704,226000
8,704,226200
8,704,226400
8,704,226600
8,704,226800
8,704,227000
8,704,227200
8,704,227400
8,704,227600
8,704,227800
8,704,228000
8,704,228200
8,704,228400
8,704,228600
8,704,228800
8,704,229000
8,704,229200
8,704,229400
8,704,229600
8,704,229800
8,704,230000
8,704,230200
8,704,230400
8,704,230600
8,704,230800
8,704,231000
8,704,231200
8,704,231400
8,704,231600
8,704,231800
8,704,232000
8,704,232200
8,704,232400
8,704,232600
8,704,232800
8,704,233000
8,704,233200
8,704,233400
8,704,233600
8,704,233800
8,704,234000
8,704,234200
8,704,234400
8,704,234600
8,704,234800
8,704,235000
8,704,235200
8,704,235400
8,704,235600
8,704,235800
8,704,236000
8,704,236200
8,704,236400
8,704,236600
8,704,236800
8,704,237000
8,704,237200
8,704,237400
8,704,237600
8,704,237800
8,704,238000
8,704,238200
8,704,238400
8,704,238600
8,704,238800
8,704,239000
8,704,239200
8,704,239400
8,704,239600
8,704,239800
8,704,240000
8,704,240200
8,704,240400
8,704,240600
8,704,240800
8,704,241000
8,704,241200
8,704,241400
8,704,241600
8,704,241800
8,704,242000
8,704,242200
8,704,242400
8,704,242600
8,704,242800
8,704,243000
8,704,243200
8,704,243400
8,704,243600
8,704,243800
8,704,244000
8,704,244200
8,704,244400
8,704,244600
8,704,244800
8,704,245000
8,704,245200
8,704,245400
8,704,245600
8,704,245800
8,704,246000
8,704,246200
8,704,246400
8,704,246600
8,704,246800
8,704,247000
8,704,247200
8,704,247400
8,704,247600
8,704,247800
8,704,248000
8,704,248200
8,704,248400
8,704,248600
8,704,248800
8,704,249000
8,704,249200
8,704,249400
8,704,249600
8,704,249800
8,704,250000
8,704,250200
8,704,250400
8,704,250600
8,704,250800
8,704,251000
8,704,251200
8,704,251400
8,704,251600
8,704,251800
8,704,252000
8,704,252200
8,704,252400
8,704,252600
8,704,252800
8,704,253000
8,704,253200
8,704,253400
8,704,253600
8,704,253800
8,704,254000
8,704,254200
8,704,254400
8,704,254600
8,704,254800
8,704,255000
8,704,255200
8,704,255400
8,704,255600
8,704,255800
8,704,256000
8,704,256200
8,704,256400
8,704,256600
8,704,256800
8,704,257000
8,704,257200
8,704,257400
8,704,257600
8,704,257800
8,704,258000
8,704,258200
8,704,258400
8,704,258600
8,704,258800
8,704,259000
8,704,259200
8,704,259400
8,704,259600
8,704,259800
8,704,260000
8,704,260200
8,704,260400
8,704,260600
8,704,260800
8,704,261000
8,704,261200
8,704,261400
8,704,261600
8,704,261800
8,704,262000
8,704,262200
8,704,262400
8,704,262600
8,704,262800
8,704,263000
8,704,263200
8,704,263400
8,704,263600
8,704,263800
8,704,264000
8,704,264200
8,704,264400
8,704,264600
8,704,264800
8,704,265000
8,704,265200
8,704,265400
8,704,265600
8,704,265800
8,704,266000
8,704,266200
8,704,266400
8,704,266600
8,704,266800
8,704,267000
8,704,267200
8,704,267400
8,704,267600
8,704,267800
8,704,268000
8,704,268200
8,704,268400
8,704,268600
8,704,268800
8,704,269000
8,704,269200
8,704,269400
8,704,269600
8,704,269800
8,704,270000
8,704,270200
8,704,270400
8,704,270600
8,704,270800
8,704,271000
8,704,271200
8,704,271400
8,704,271600
8,704,271800
8,704,272000
8,704,272200
8,704,272400
8,704,272600
8,704,272800
8,704,273000
8,704,273200
8,704,273400
8,704,273600
8,704,273800
8,704,274000
8,704,274200
8,704,274400
8,704,274600
8,704,274800
8,704,275000
8,704,275200
8,704,275400
8,704,275600
8,704,275800
8,704,276000
8,704,276200
8,704,276400
8,704,276600
8,704,276800
8,704,277000
8,704,277200
8,704,277400
8,704,277600
8,704,277800
8,704,278000
8,704,278200
8,704,278400
8,704,278600
8,704,278800
8,704,279000
8,704,279200
8,704,279400
8,704,279600
8,704,279800
8,704,280000
8,704,280200
8,704,280400
8,704,280600
8,704,280800
8,704,281000
8,704,281200
8,704,281400
8,704,281600
8,704,281800
8,704,282000
8,704,282200
8,704,282400
8,704,282600
8,704,282800
8,704,283000
8,704,283200
8,704,283400
8,704,283600
8,704,283800
8,704,284000
8,704,284200
8,704,284400
8,704,284600
8,704,284800
8,704,285000
8,704,285200
8,704,285400
8,704,285600
8,704,285800
8,704,286000
8,704,286200
8,704,286400
8,704,286600
8,704,286800
8,704,287000
8,704,287200
8,704,287400
8,704,287600
8,704,287800
8,704,288000
8,704,288200
8,704,288400
8,704,288600
8,704,288800
8,704,289000
8,704,289200
8,704,289400
8,704,289600
8,704,289800
8,704,290000
8,704,290200
8,704,290400
8,704,290600
8,704,290800
8,704,291000
8,704,291200
8,704,291400
8,704,291600
8,704,291800
8,704,292000
8,704,292200
8,704,292400
8,704,292600
8,704,292800
8,704,293000
8,704,293200
8,704,293400
8,704,293600
8,704,293800
8,704,294000
8,704,294200
8,704,294400
8,704,294600
8,704,294800
8,704,295000
8,704,295200
8,704,295400
8,704,295600
8,704,295800
8,704,296000
8,704,296200
8,704,296400
8,704,296600
8,704,296800
8,704,297000
8,704,297200
8,704,297400
8,704,297600
8,704,297800
8,704,298000
8,704,298200
8,704,298400
8,704,298600
8,704,298800
8,704,299000
8,704,299200
8,704,299400
8,704,299600
8,704,299800
8,704,300000
8,704,300200
8,704,300400
8,704,300600
8,704,300800
8,704,301000
8,704,301200
8,704,301400
8,704,301600
8,704,301800
8,704,302000
8,704,302200
8,704,302400
8,704,302600
8,704,302800
8,704,303000
8,704,303200
8,704,303400
8,704,303600
8,704,303800
8,704,304000
8,704,304200
8,704,304400
8,704,304600
8,704,304800
8,704,305000
8,704,305200
8,704,305400
8,704,305600
8,704,305800
8,704,306000
8,704,306200
8,704,306400
8,704,306600
8,704,306800
8,704,307000
8,704,307200
8,704,307400
8,704,307600
8,704,307800
8,704,308000
8,704,308200
8,704,308400
8,704,308600
8,704,308800
8,704,309000
8,704,309200
8,704,309400
8,704,309600
8,704,309800
8,704,310000
8,704,310200
8,704,310400
8,704,310600
8,704,310800
8,704,311000
8,704,311200
8,704,311400
8,704,311600
8,704,311800
8,704,312000
8,704,312200
8,704,312400
8,704,312600
8,704,312800
8,704,313000
8,704,313200
8,704,313400
8,704,313600
8,704,313800
8,704,314000
8,704,314200
8,704,314400
8,704,314600
8,704,314800
8,704,315000
8,704,315200
8,704,315400
8,704,315600
8,704,315800
8,704,316000
8,704,316200
8,704,316400
8,704,316600
8,704,316800
8,704,317000
8,704,317200
8,704,317400
8,704,317600
8,704,317800
8,704,318000
8,704,318200
8,704,318400
8,704,318600
8,704,318800
8,704,319000
8,704,319200
8,704,319400
8,704,319600
8,704,319800
8,704,320000
8,704,320200
8,704,320400
8,704,320600
8,704,320800
8,704,321000
8,704,321200
8,704,321400
8,704,321600
8,704,321800
8,704,322000
8,704,322200
8,704,322400
8,704,322600
8,704,322800
8,704,323000
8,704,323200
8,704,323400
8,704,323600
8,704,323800
8,704,324000
8,704,324200
8,704,324400
8,704,324600
8,704,324800
8,704,325000
8,704,325200
8,704,325400
8,704,325600
8,704,325800
8,704,326000
8,704,326200
8,704,326400
8,704,326600
8,704,326800
8,704,327000
8,704,327200
8,704,327400
8,704,327600
8,704,327800
8,704,328000
8,704,328200
8,704,328400
8,704,328600
8,704,328800
8,704,329000
8,704,329200
8,704,329400
8,704,329600
8,704,329800
8,704,330000
8,704,330200
8,704,330400
8,704,330600
8,704,330800
8,704,331000
8,704,331200
8,704,331400
8,704,331600
8,704,331800
8,704,332000
8,704,332200
8,704,332400
8,704,332600
8,704,332800
8,704,333000
8,704,333200
8,704,333400
8,704,333600
8,704,333800
8,704,334000
8,704,334200
8,704,334400
8,704,334600
8,704,334800
8,704,335000
8,704,335200
8,704,335400
8,704,335600
8,704,335800
8,704,336000
8,704,336200
8,704,336400
8,704,336600
8,704,336800
8,704,337000
8,704,337200
8,704,337400
8,704,337600
8,704,337800
8,704,338000
8,704,338200
8,704,338400
8,704,338600
8,704,338800
8,704,339000
8,704,339200
8,704,339400
8,704,339600
8,704,339800
8,704,340000
8,704,340200
8,704,340400
8,704,340600
8,704,340800
8,704,341000
8,704,341200
8,704,341400
8,704,341600
8,704,341800
8,704,342000
8,704,342200
8,704,342400
8,704,342600
8,704,342800
8,704,343000
8,704,343200
8,704,343400
8,704,343600
8,704,343800
8,704,344000
8,704,344200
8,704,344400
8,704,344600
8,704,344800
8,704,345000
8,704,345200
8,704,345400
8,704,345600
8,704,345800
8,704,346000
8,704,346200
8,704,346400
8,704,346600
8,704,346800
8,704,347000
8,704,347200
8,704,347400
8,704,347600
8,704,347800
8,704,348000
8,704,348200
8,704,348400
8,704,348600
8,704,348800
8,704,349000
8,704,349200
8,704,349400
8,704,349600
8,704,349800
8,704,350000
8,704,350200
8,704,350400
8,704,350600
8,704,350800
8,704,351000
8,704,351200
8,704,351400
8,704,351600
8,704,351800
8,704,352000
8,704,352200
8,704,352400
8,704,352600
8,704,352800
8,704,353000
8,704,353200
8,704,353400
8,704,353600
8,704,353800
8,704,354000
8,704,354200
8,704,354400
8,704,354600
8,704,354800
8,704,355000
8,704,355200
8,704,355400
8,704,355600
8,704,355800
8,704,356000
8,704,356200
8,704,356400
8,704,356600
8,704,356800
8,704,357000
8,704,357200
8,704,357400
8,704,357600
8,704,357800
8,704,358000
8,704,358200
8,704,358400
8,704,358600
8,704,358800
8,704,359000
8,704,359200
8,704,359400
8,704,359600
8,704,359800
8,704,360000
8,704,360200
8,704,360400
8,704,360600
8,704,360800
8,704,361000
8,704,361200
8,704,361400
8,704,361600
8,704,361800
8,704,362000
8,704,362200
8,704,362400
8,704,362600
8,704,362800
8,704,363000
8,704,363200
8,704,363400
8,704,363600
8,704,363800
8,704,364000
8,704,364200
8,704,364400
8,704,364600
8,704,364800
8,704,365000
8,704,365200
8,704,365400
8,704,365600
8,704,365800
8,704,366000
8,704,366200
8,704,366400
8,704,366600
8,704,366800
8,704,367000
8,704,367200
8,704,367400
8,704,367600
8,704,367800
8,704,368000
8,704,368200
8,704,368400
8,704,368600
8,704,368800
8,704,369000
8,704,369200
8,704,369400
8,704,369600
8,704,369800
8,704,370000
8,704,370200
8,704,370400
8,704,370600
8,704,370800
8,704,371000
8,704,371200
8,704,371400
8,704,371600
8,704,371800
8,704,372000
8,704,372200
8,704,372400
8,704,372600
8,704,372800
8,704,373000
8,704,373200
8,704,373400
8,704,373600
8,704,373800
8,704,374000
8,704,374200
8,704,374400
8,704,374600
8,704,374800
8,704,375000
8,704,375200
8,704,375400
8,704,375600
8,704,375800
8,704,376000
8,704,376200
8,704,376400
8,704,376600
8,704,376800
8,704,377000
8,704,377200
8,704,377400
8,704,377600
8,704,377800
8,704,378000
8,704,378200
8,704,378400
8,704,378600
8,704,378800
8,704,379000
8,704,379200
8,704,379400
8,704,379600
8,704,379800
8,704,380000
8,704,380200
8,704,380400
8,704,380600
8,704,380800
8,704,381000
8,704,381200
8,704,381400
8,704,381600
8,704,381800
8,704,382000
8,704,382200
8,704,382400
8,704,382600
8,704,382800
8,704,383000
8,704,383200
8,704,383400
8,704,383600
8,704,383800
8,704,384000
8,704,384200
8,704,384400
8,704,384600
8,704,384800
8,704,385000
8,704,385200
8,704,385400
8,704,385600
8,704,385800
8,704,386000
8,704,386200
8,704,386400
8,704,386600
8,704,386800
8,704,387000
8,704,387200
8,704,387400
8,704,387600
8,704,387800
8,704,388000
8,704,388200
8,704,388400
8,704,388600
8,704,388800
8,704,389000
8,704,389200
8,704,389400
8,704,389600
8,704,389800
8,704,390000
8,704,390200
8,704,390400
8,704,390600
8,704,390800
8,704,391000
8,704,391200
8,704,391400
8,704,391600
8,704,391800
8,704,392000
8,704,392200
8,704,392400
8,704,392600
8,704,392800
8,704,393000
8,704,393200
8,704,393400
8,704,393600
8,704,393800
8,704,394000
8,704,394200
8,704,394400
8,704,394600
8,704,394800
8,704,395000
8,704,395200
8,704,395400
8,704,395600
8,704,395800
8,704,396000
8,704,396200
8,704,396400
8,704,396600
8,704,396800
8,704,397000
8,704,397200
8,704,397400
8,704,397600
8,704,397800
8,704,398000
8,704,398200
8,704,398400
8,704,398600
8,704,398800
8,704,399000
