100
120
80
Degree,Service_Time,Time
160,106,69000
166,105,69200
171,99,69400
173,103,69600
174,103,69800
174,108,70000
174,111,70200
174,115,70400
175,117,70600
176,118,70800
178,120,71000
180,120,71200
183,120,71400
185,119,71600
188,120,71800
190,118,72000
193,120,72200
195,118,72400
198,120,72600
201,116,72800
204,117,73000
207,115,73200
211,115,73400
214,112,73600
217,112,73800
220,111,74000
223,110,74200
226,108,74400
228,107,74600
231,104,74800
232,103,75000
234,101,75200
235,101,75400
236,100,75600
237,100,75800
238,100,76000
238,101,76200
239,101,76400
239,102,76600
240,102,76800
241,103,77000
241,104,77200
242,103,77400
242,105,77600
243,105,77800
244,105,78000
244,106,78200
245,107,78400
245,108,78600
246,107,78800
247,108,79000
247,110,79200
248,109,79400
249,110,79600
250,111,79800
251,110,80000
252,110,80200
252,111,80400
253,111,80600
254,112,80800
254,112,81000
255,112,81200
255,113,81400
255,113,81600
256,113,81800
256,114,82000
256,114,82200
256,114,82400
256,115,82600
256,115,82800
256,115,83000
256,116,83200
256,116,83400
256,116,83600
256,116,83800
256,116,84000
256,117,84200
256,117,84400
256,117,84600
256,118,84800
256,118,85000
256,118,85200
256,118,85400
256,119,85600
256,119,85800
256,119,86000
256,119,86200
256,119,86400
256,120,86600
256,120,86800
256,120,87000
256,120,87200
256,121,87400
256,121,87600
256,121,87800
256,122,88000
256,122,88200
256,123,88400
256,123,88600
256,123,88800
256,123,89000
256,124,89200
256,124,89400
256,124,89600
256,124,89800
256,124,90000
256,125,90200
256,125,90400
256,125,90600
256,125,90800
256,125,91000
256,125,91200
256,125,91400
256,125,91600
256,125,91800
256,125,92000
256,125,92200
256,125,92400
256,125,92600
256,125,92800
256,125,93000
256,125,93200
256,125,93400
256,125,93600
256,125,93800
256,125,94000
256,125,94200
256,125,94400
256,125,94600
256,125,94800
256,125,95000
256,125,95200
256,125,95400
256,125,95600
256,125,95800
256,125,96000
256,125,96200
256,125,96400
256,125,96600
256,125,96800
256,125,97000
256,125,97200
256,125,97400
256,125,97600
256,125,97800
256,125,98000
256,125,98200
256,125,98400
256,125,98600
256,125,98800
256,125,99000
256,125,99200
256,125,99400
256,125,99600
256,125,99800
256,125,100000
256,125,100200
256,125,100400
256,125,100600
256,125,100800
256,125,101000
256,125,101200
256,125,101400
256,125,101600
256,125,101800
256,125,102000
256,125,102200
256,125,102400
256,125,102600
256,125,102800
256,125,103000
256,125,103200
256,125,103400
256,125,103600
256,125,103800
256,125,104000
256,125,104200
256,125,104400
256,125,104600
256,125,104800
256,125,105000
256,125,105200
256,125,105400
256,125,105600
256,125,105800
256,125,106000
256,125,106200
256,125,106400
256,125,106600
256,125,106800
256,125,107000
256,125,107200
256,125,107400
256,125,107600
256,125,107800
256,125,108000
256,125,108200
256,125,108400
256,125,108600
256,125,108800
256,125,109000
256,125,109200
256,125,109400
256,125,109600
256,125,109800
256,125,110000
256,125,110200
256,125,110400
256,125,110600
256,125,110800
256,125,111000
256,125,111200
256,125,111400
256,125,111600
256,125,111800
256,125,112000
256,125,112200
256,125,112400
256,125,112600
256,125,112800
256,125,113000
256,125,113200
256,125,113400
256,125,113600
256,125,113800
256,125,114000
256,125,114200
256,125,114400
256,125,114600
256,125,114800
256,125,115000
256,125,115200
256,125,115400
256,125,115600
256,125,115800
256,125,116000
256,125,116200
256,125,116400
256,125,116600
256,125,116800
256,125,117000
256,125,117200
256,125,117400
256,125,117600
256,125,117800
256,125,118000
256,125,118200
256,125,118400
256,125,118600
256,125,118800
256,125,119000
256,125,119200
256,125,119400
256,125,119600
256,125,119800
256,125,120000
256,125,120200
256,125,120400
256,125,120600
256,125,120800
256,125,121000
256,125,121200
256,125,121400
256,125,121600
256,125,121800
256,125,122000
256,125,122200
256,125,122400
256,125,122600
256,125,122800
256,125,123000
256,125,123200
256,125,123400
256,125,123600
256,125,123800
256,125,124000
256,125,124200
256,125,124400
256,125,124600
256,125,124800
256,125,125000
256,125,125200
256,125,125400
256,125,125600
256,125,125800
256,125,126000
256,125,126200
256,125,126400
256,125,126600
256,125,126800
256,125,127000
256,125,127200
256,125,127400
256,125,127600
256,125,127800
256,125,128000
256,125,128200
256,125,128400
256,125,128600
256,125,128800
256,125,129000
256,125,129200
256,125,129400
256,125,129600
256,125,129800
256,125,130000
256,125,130200
256,125,130400
256,125,130600
256,125,130800
256,125,131000
256,125,131200
256,125,131400
256,125,131600
256,125,131800
256,125,132000
256,125,132200
256,125,132400
256,125,132600
256,125,132800
256,125,133000
256,125,133200
256,125,133400
256,125,133600
256,125,133800
256,125,134000
256,125,134200
256,125,134400
256,125,134600
256,125,134800
256,125,135000
256,125,135200
256,125,135400
256,125,135600
256,125,135800
256,125,136000
256,125,136200
256,125,136400
256,125,136600
256,125,136800
256,125,137000
256,125,137200
256,125,137400
256,125,137600
256,125,137800
256,125,138000
256,125,138200
256,125,138400
256,125,138600
256,125,138800
256,125,139000
256,125,139200
256,125,139400
256,125,139600
256,125,139800
256,125,140000
256,125,140200
256,125,140400
256,125,140600
256,125,140800
256,125,141000
256,125,141200
256,125,141400
256,125,141600
256,125,141800
256,125,142000
256,125,142200
256,125,142400
256,125,142600
256,125,142800
256,125,143000
256,125,143200
256,125,143400
256,125,143600
256,125,143800
256,125,144000
256,125,144200
256,125,144400
256,125,144600
256,125,144800
256,125,145000
256,125,145200
256,125,145400
256,125,145600
256,125,145800
256,125,146000
256,125,146200
256,125,146400
256,125,146600
256,125,146800
256,125,147000
256,125,147200
256,125,147400
256,125,147600
256,125,147800
256,125,148000
256,125,148200
256,125,148400
256,125,148600
256,125,148800
256,125,149000
256,125,149200
256,125,149400
256,125,149600
256,125,149800
256,125,150000
256,125,150200
256,125,150400
256,125,150600
256,125,150800
256,125,151000
256,125,151200
256,125,151400
256,125,151600
256,125,151800
256,125,152000
256,125,152200
256,125,152400
256,125,152600
256,125,152800
256,125,153000
256,125,153200
256,125,153400
256,125,153600
256,125,153800
256,125,154000
256,125,154200
256,125,154400
256,125,154600
256,125,154800
256,125,155000
256,125,155200
256,125,155400
256,125,155600
256,125,155800
256,125,156000
256,125,156200
256,125,156400
256,125,156600
256,125,156800
256,125,157000
256,125,157200
256,125,157400
256,125,157600
256,125,157800
256,125,158000
256,125,158200
256,125,158400
256,125,158600
256,125,158800
256,125,159000
256,125,159200
256,125,159400
256,125,159600
256,125,159800
256,125,160000
256,125,160200
256,125,160400
256,125,160600
256,125,160800
256,125,161000
256,125,161200
256,125,161400
256,125,161600
256,125,161800
256,125,162000
256,125,162200
256,125,162400
256,125,162600
256,125,162800
256,125,163000
256,125,163200
256,125,163400
256,125,163600
256,125,163800
256,125,164000
256,125,164200
256,125,164400
256,125,164600
256,125,164800
256,125,165000
256,125,165200
256,125,165400
256,125,165600
256,125,165800
256,125,166000
256,125,166200
256,125,166400
256,125,166600
256,125,166800
256,125,167000
256,125,167200
256,125,167400
256,125,167600
256,125,167800
256,125,168000
256,125,168200
256,125,168400
256,125,168600
256,125,168800
256,125,169000
256,125,169200
256,125,169400
256,125,169600
256,125,169800
256,125,170000
256,125,170200
256,125,170400
256,125,170600
256,125,170800
256,125,171000
256,125,171200
256,125,171400
256,125,171600
256,125,171800
256,125,172000
256,125,172200
256,125,172400
256,125,172600
256,125,172800
256,125,173000
256,125,173200
256,125,173400
